,red,blue,green,hue,saturation,value,ph
2793,0.49411765,0.6117647,0.87058824,221.25,0.43243238,0.87058824,7.6
2996,0.5137255,0.60784316,0.8862745,224.8421,0.4203539,0.8862745,7.6
4561,0.8117647,0.39607844,0.7607843,307.3585,0.5120772,0.8117647,14.0
3001,0.53333336,0.5176471,0.6117647,249.99998,0.15384611,0.6117647,8.2
2783,0.49411765,0.6117647,0.87058824,221.25,0.43243238,0.87058824,7.6
1020,0.5372549,0.77254903,0.76862746,178.99997,0.30456847,0.77254903,6.8
2149,0.75686276,0.8509804,1.0,216.7742,0.24313721,1.0,7.2
3907,0.9607843,0.5372549,0.91764706,306.1111,0.44081625,0.9607843,10.0
2211,0.73333335,0.8117647,1.0,222.35295,0.26666662,1.0,7.2
1204,0.49019608,0.7647059,0.7647059,179.99997,0.3589743,0.7647059,6.8
3694,0.9490196,0.5686275,0.8980392,308.04126,0.40082636,0.9490196,10.0
2440,0.7254902,0.8352941,1.0,216.00002,0.27450976,1.0,7.2
2167,0.8666667,0.84705883,1.0,247.6923,0.15294115,1.0,7.2
2825,0.5176471,0.61960787,0.8784314,223.04349,0.4107142,0.8784314,7.6
284,0.47058824,0.54509807,0.8,226.42857,0.41176465,0.8,4.0
2100,0.7372549,0.84313726,1.0,215.8209,0.26274505,1.0,7.2
4887,0.7921569,0.4,0.7411765,307.80002,0.49504942,0.7921569,14.0
4357,0.9098039,0.5294118,0.85882354,308.04126,0.41810337,0.9098039,12.0
3234,0.4392157,0.40784314,0.57254905,251.42856,0.2876712,0.57254905,8.2
4332,0.9098039,0.5882353,0.84705883,311.70734,0.3534482,0.9098039,12.0
3921,0.9647059,0.5411765,0.92156863,306.1111,0.4390243,0.9647059,10.0
1607,0.46666667,0.7372549,0.75686276,184.05408,0.38341963,0.75686276,7.0
3383,0.42745098,0.40784314,0.5921569,246.38298,0.31125823,0.5921569,8.2
2707,0.5058824,0.5882353,0.8509804,225.68182,0.40552986,0.8509804,7.6
4387,0.9137255,0.49019608,0.87058824,306.1111,0.46351925,0.9137255,12.0
1554,0.48235294,0.7294118,0.73333335,180.93753,0.34224594,0.73333335,7.0
1168,0.62352943,0.7607843,0.75686276,178.28566,0.18041232,0.7607843,6.8
442,0.49019608,0.5372549,0.8235294,231.5294,0.40476185,0.8235294,4.0
3115,0.41960785,0.41568628,0.5764706,241.46341,0.27891153,0.5764706,8.2
4161,0.98039216,0.5254902,0.91764706,308.27588,0.46399993,0.98039216,12.0
4463,0.9607843,0.5294118,0.92941177,304.36365,0.4489795,0.9607843,12.0
1370,0.5137255,0.75686276,0.78039217,185.29414,0.34170845,0.78039217,6.8
2274,0.7137255,0.84313726,1.0,212.87672,0.28627446,1.0,7.2
1951,0.44705883,0.74509805,0.7607843,183.00002,0.41237107,0.7607843,7.0
1639,0.47058824,0.7490196,0.7490196,179.99997,0.3717277,0.7490196,7.0
3596,0.9647059,0.5411765,0.92156863,306.1111,0.4390243,0.9647059,10.0
3979,0.99607843,0.5686275,0.93333334,308.80734,0.42913377,0.99607843,10.0
3637,0.9764706,0.56078434,0.92156863,307.92453,0.42570272,0.9764706,10.0
4209,0.90588236,0.49019608,0.8784314,303.96228,0.4588744,0.90588236,12.0
2264,0.74509805,0.84313726,1.0,216.92308,0.25490192,1.0,7.2
818,0.5254902,0.5803922,0.84705883,229.7561,0.37962955,0.84705883,4.2
2412,0.74509805,0.8352941,1.0,218.76924,0.25490192,1.0,7.2
4829,0.85882354,0.43137255,0.79607844,308.80734,0.4977168,0.85882354,14.0
667,0.5686275,0.5803922,0.78431374,236.72728,0.27499995,0.78431374,4.2
296,0.4745098,0.54509807,0.8117647,227.44186,0.4154589,0.8117647,4.0
4798,0.8352941,0.44313726,0.78431374,307.80002,0.4694835,0.8352941,14.0
3980,1.0,0.57254905,0.9372549,308.80734,0.4274509,1.0,10.0
2728,0.5176471,0.59607846,0.85882354,226.20691,0.3972602,0.85882354,7.6
93,0.48235294,0.5294118,0.7921569,230.88608,0.39108905,0.7921569,4.0
3249,0.40392157,0.41960785,0.5764706,234.54546,0.29931968,0.5764706,8.2
4083,0.91764706,0.49019608,0.8901961,303.85324,0.4658119,0.91764706,12.0
2385,0.7294118,0.827451,1.0,218.26088,0.2705882,1.0,7.2
49,0.46666667,0.5176471,0.7607843,229.6,0.38659787,0.7607843,4.0
4500,0.80784315,0.4862745,0.7254902,315.36588,0.3980582,0.80784315,14.0
3692,0.9529412,0.5764706,0.90588236,307.50003,0.39506164,0.9529412,10.0
1143,0.49803922,0.80784315,0.81960785,182.19514,0.39234444,0.81960785,6.8
3651,1.0,0.58431375,0.94509804,307.92453,0.4156862,1.0,10.0
1983,0.46666667,0.74509805,0.74509805,179.99997,0.37368417,0.74509805,7.0
2005,0.84705883,0.827451,1.0,246.81818,0.172549,1.0,7.2
211,0.47058824,0.5254902,0.75686276,228.49315,0.3782383,0.75686276,4.0
4118,0.9607843,0.5137255,0.91764706,305.7895,0.46530604,0.9607843,12.0
3589,0.9607843,0.5372549,0.91764706,306.1111,0.44081625,0.9607843,10.0
2869,0.5176471,0.6,0.85490197,225.34885,0.39449534,0.85490197,7.6
461,0.47058824,0.53333336,0.81960785,229.21349,0.42583728,0.81960785,4.0
4644,0.84313726,0.41960785,0.78039217,308.88892,0.50232553,0.84313726,14.0
2643,0.5058824,0.60784316,0.8862745,223.91753,0.42920345,0.8862745,7.6
890,0.5411765,0.57254905,0.81960785,233.23944,0.33971286,0.81960785,4.2
4522,0.8,0.42745098,0.7294118,311.36844,0.4656862,0.8,14.0
4168,0.90588236,0.5803922,0.85490197,309.3976,0.3593073,0.90588236,12.0
1644,0.4745098,0.7411765,0.74509805,180.86958,0.36315784,0.74509805,7.0
515,0.5411765,0.57254905,0.7921569,232.5,0.31683162,0.7921569,4.2
1846,0.49803922,0.7372549,0.74509805,181.90479,0.3315789,0.74509805,7.0
4825,0.85490197,0.43137255,0.7764706,311.1111,0.49541277,0.85490197,14.0
2593,0.4745098,0.6039216,0.8784314,220.7767,0.45982137,0.8784314,7.6
3294,0.49803922,0.47843137,0.6156863,248.57143,0.22292992,0.6156863,8.2
4188,0.92156863,0.5137255,0.8666667,308.07693,0.4425531,0.92156863,12.0
3633,0.9843137,0.5647059,0.92941177,307.8505,0.42629474,0.9843137,10.0
4206,0.9098039,0.49803922,0.8745098,305.14288,0.45258614,0.9098039,12.0
1038,0.49411765,0.7647059,0.78431374,184.05408,0.36999995,0.78431374,6.8
4351,0.9019608,0.53333336,0.8509804,308.29788,0.40869558,0.9019608,12.0
1858,0.46666667,0.73333335,0.73333335,179.99997,0.3636363,0.73333335,7.0
243,0.48235294,0.5411765,0.77254903,227.83784,0.37563446,0.77254903,4.0
1887,0.4862745,0.73333335,0.7372549,180.93753,0.3404255,0.7372549,7.0
707,0.54901963,0.57254905,0.81960785,234.78261,0.33014348,0.81960785,4.2
4269,0.94509804,0.49019608,0.89411765,306.72415,0.48132774,0.94509804,12.0
672,0.57254905,0.5686275,0.7921569,241.05263,0.28217816,0.7921569,4.2
1164,0.5411765,0.7647059,0.7647059,179.99997,0.29230762,0.7647059,6.8
1572,0.4509804,0.74509805,0.74509805,179.99997,0.3947368,0.74509805,7.0
807,0.53333336,0.5803922,0.8392157,230.76924,0.3644859,0.8392157,4.2
2257,0.74509805,0.84313726,1.0,216.92308,0.25490192,1.0,7.2
4693,0.8,0.42745098,0.7372549,310.1053,0.4656862,0.8,14.0
405,0.47843137,0.53333336,0.77254903,228.8,0.3807106,0.77254903,4.0
2689,0.5176471,0.6039216,0.83137256,223.5,0.3773584,0.83137256,7.6
4890,0.7921569,0.39607844,0.7529412,305.9406,0.4999999,0.7921569,14.0
2430,0.74509805,0.84313726,1.0,216.92308,0.25490192,1.0,7.2
4191,0.9254902,0.52156866,0.87058824,308.15536,0.4364406,0.9254902,12.0
760,0.5254902,0.5803922,0.8392157,229.5,0.3738317,0.8392157,4.2
1821,0.45490196,0.74509805,0.7607843,183.07695,0.4020618,0.7607843,7.0
1727,0.45882353,0.7294118,0.74509805,183.28769,0.38421047,0.74509805,7.0
3562,0.9607843,0.5411765,0.9098039,307.28973,0.43673462,0.9607843,10.0
1167,0.6313726,0.7647059,0.7607843,178.23524,0.17435893,0.7647059,6.8
2199,0.7529412,0.8156863,1.0,224.76192,0.24705878,1.0,7.2
4973,0.8392157,0.42352942,0.78431374,307.92453,0.49532703,0.8392157,14.0
3615,1.0,0.5882353,0.9490196,307.4286,0.41176462,1.0,10.0
3494,0.43137255,0.41960785,0.58431375,244.2857,0.28187916,0.58431375,8.2
3935,0.972549,0.54901963,0.92941177,306.1111,0.43548378,0.972549,10.0
3480,0.40784314,0.42352942,0.58431375,234.66667,0.30201337,0.58431375,8.2
28,0.45490196,0.5137255,0.75686276,228.31169,0.3989637,0.75686276,4.0
226,0.46666667,0.53333336,0.7607843,226.4,0.38659787,0.7607843,4.0
1147,0.5058824,0.8039216,0.827451,184.39026,0.3886255,0.827451,6.8
1183,0.54509807,0.76862746,0.76862746,179.99997,0.29081625,0.76862746,6.8
4313,0.9607843,0.5137255,0.91764706,305.7895,0.46530604,0.9607843,12.0
3128,0.47058824,0.44313726,0.6,250.49998,0.2614379,0.6,8.2
16,0.47843137,0.5137255,0.7490196,232.1739,0.3612565,0.7490196,4.0
1444,0.5372549,0.8117647,0.8392157,185.45456,0.359813,0.8392157,6.8
4577,0.81960785,0.4,0.7647059,307.8505,0.51196164,0.81960785,14.0
4661,0.85490197,0.42745098,0.7921569,308.80734,0.49999994,0.85490197,14.0
2797,0.5019608,0.6117647,0.87058824,222.12767,0.42342335,0.87058824,7.6
1284,0.54509807,0.83137256,0.83137256,179.99997,0.34433955,0.83137256,6.8
4724,0.81960785,0.40784314,0.7490196,310.28574,0.5023923,0.81960785,14.0
849,0.5568628,0.5803922,0.8,234.19356,0.3039215,0.8,4.2
1281,0.5254902,0.8235294,0.8392157,183.00002,0.3738317,0.8392157,6.8
2939,0.48235294,0.6117647,0.8862745,220.7767,0.45575216,0.8862745,7.6
1725,0.4862745,0.7294118,0.7529412,185.29414,0.35416663,0.7529412,7.0
3397,0.43529412,0.41960785,0.6,245.21739,0.30065355,0.6,8.2
4129,0.98039216,0.53333336,0.92941177,306.84213,0.4559999,0.98039216,12.0
1127,0.5647059,0.84313726,0.8627451,183.94739,0.34545448,0.8627451,6.8
2209,0.73333335,0.8117647,1.0,222.35295,0.26666662,1.0,7.2
4884,0.7921569,0.4,0.7411765,307.80002,0.49504942,0.7921569,14.0
4870,0.7921569,0.40392157,0.7372549,308.48486,0.49009892,0.7921569,14.0
2560,0.49411765,0.5882353,0.8666667,224.8421,0.4298642,0.8666667,7.6
762,0.5254902,0.57254905,0.83137256,230.76924,0.36792445,0.83137256,4.2
4184,0.9098039,0.53333336,0.8509804,309.37503,0.41379303,0.9098039,12.0
4569,0.80784315,0.39215687,0.7529412,307.92453,0.514563,0.80784315,14.0
761,0.5254902,0.5803922,0.8392157,229.5,0.3738317,0.8392157,4.2
3415,0.54509807,0.50980395,0.6039216,262.49997,0.1558441,0.6039216,8.2
411,0.47058824,0.5372549,0.76862746,226.57895,0.38775504,0.76862746,4.0
592,0.5294118,0.58431375,0.8156863,228.49315,0.35096145,0.8156863,4.2
2611,0.48235294,0.6117647,0.8862745,220.7767,0.45575216,0.8862745,7.6
1831,0.49803922,0.7411765,0.7647059,185.29414,0.3487179,0.7647059,7.0
1196,0.5137255,0.7607843,0.7647059,180.93753,0.32820505,0.7647059,6.8
1408,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
4951,0.8392157,0.41960785,0.7921569,306.72897,0.49999994,0.8392157,14.0
406,0.4745098,0.5254902,0.76862746,229.6,0.382653,0.76862746,4.0
2436,0.7294118,0.8392157,1.0,215.65219,0.2705882,1.0,7.2
1763,0.4509804,0.7372549,0.7607843,184.55698,0.40721643,0.7607843,7.0
603,0.5254902,0.5803922,0.84705883,229.7561,0.37962955,0.84705883,4.2
4108,0.94509804,0.49411765,0.8980392,306.2609,0.47717836,0.94509804,12.0
2818,0.50980395,0.61960787,0.8784314,222.12767,0.41964278,0.8784314,7.6
1683,0.52156866,0.7254902,0.75686276,188.00003,0.31088075,0.75686276,7.0
4779,0.8156863,0.41568628,0.78431374,304.7059,0.49038455,0.8156863,14.0
766,0.5254902,0.5686275,0.8392157,231.75,0.3738317,0.8392157,4.2
299,0.4745098,0.54509807,0.8117647,227.44186,0.4154589,0.8117647,4.0
518,0.5568628,0.57254905,0.8117647,236.3077,0.3140096,0.8117647,4.2
1838,0.49019608,0.7294118,0.73333335,180.96777,0.33155075,0.73333335,7.0
3565,0.9607843,0.5372549,0.91764706,306.1111,0.44081625,0.9607843,10.0
2481,0.77254903,0.84705883,1.0,220.34483,0.22745094,1.0,7.2
855,0.54509807,0.57254905,0.80784315,233.73134,0.32524264,0.80784315,4.2
2795,0.49019608,0.60784316,0.8666667,221.25,0.43438908,0.8666667,7.6
3574,0.95686275,0.53333336,0.9137255,306.1111,0.44262287,0.95686275,10.0
749,0.5411765,0.5764706,0.8117647,232.17392,0.33333325,0.8117647,4.2
3365,0.44313726,0.40784314,0.5921569,251.48935,0.31125823,0.5921569,8.2
1865,0.4862745,0.7294118,0.7529412,185.29414,0.35416663,0.7529412,7.0
1279,0.52156866,0.8156863,0.8392157,184.44447,0.3785046,0.8392157,6.8
2865,0.5254902,0.6,0.85490197,226.42857,0.38532102,0.85490197,7.6
3834,0.9607843,0.65882355,0.89411765,313.24677,0.31428567,0.9607843,10.0
4868,0.79607844,0.40784314,0.7411765,308.48486,0.48768467,0.79607844,14.0
4921,0.8117647,0.39215687,0.7647059,306.72897,0.5169081,0.8117647,14.0
4585,0.8117647,0.39215687,0.7647059,306.72897,0.5169081,0.8117647,14.0
2694,0.53333336,0.5921569,0.8509804,228.8889,0.37327182,0.8509804,7.6
235,0.46666667,0.53333336,0.7607843,226.4,0.38659787,0.7607843,4.0
3664,0.88235295,0.5803922,0.84313726,307.79224,0.34222215,0.88235295,10.0
4579,0.80784315,0.39215687,0.7529412,307.92453,0.514563,0.80784315,14.0
1149,0.52156866,0.8,0.827451,185.38464,0.36966816,0.827451,6.8
4395,0.92156863,0.49803922,0.8862745,305.0,0.4595744,0.92156863,12.0
3736,0.94509804,0.53333336,0.92941177,302.28574,0.43568456,0.94509804,10.0
1570,0.4509804,0.74509805,0.74509805,179.99997,0.3947368,0.74509805,7.0
4707,0.8117647,0.40784314,0.7411765,310.48544,0.49758446,0.8117647,14.0
4689,0.78039217,0.42352942,0.73333335,307.9121,0.45728636,0.78039217,14.0
1841,0.49411765,0.73333335,0.7372549,180.96777,0.3297872,0.7372549,7.0
129,0.47058824,0.5411765,0.8039216,227.29411,0.41463408,0.8039216,4.0
1643,0.47843137,0.74509805,0.7490196,180.86958,0.3612565,0.7490196,7.0
3222,0.45490196,0.41568628,0.58431375,253.95348,0.28859058,0.58431375,8.2
2898,0.48235294,0.58431375,0.8627451,223.91753,0.44090903,0.8627451,7.6
2064,0.72156864,0.8156863,1.0,219.71832,0.27843133,1.0,7.2
2179,0.8,0.83137256,1.0,230.58824,0.19999996,1.0,7.2
4374,0.9019608,0.50980395,0.8862745,302.40002,0.43478253,0.9019608,12.0
3386,0.42745098,0.40784314,0.5921569,246.38298,0.31125823,0.5921569,8.2
3041,0.4627451,0.43529412,0.6,249.99998,0.27450976,0.6,8.2
3469,0.4117647,0.41960785,0.60784316,237.6,0.3225806,0.60784316,8.2
4788,0.83137256,0.4392157,0.7764706,308.40002,0.47169805,0.83137256,14.0
3219,0.4392157,0.40784314,0.57254905,251.42856,0.2876712,0.57254905,8.2
4787,0.8235294,0.43529412,0.77254903,307.8788,0.4714285,0.8235294,14.0
4150,0.9647059,0.5176471,0.92156863,305.7895,0.46341455,0.9647059,12.0
25,0.44705883,0.50980395,0.7490196,227.53247,0.4031413,0.7490196,4.0
1079,0.48235294,0.78431374,0.80784315,184.33737,0.40291256,0.80784315,6.8
2367,0.7490196,0.8156863,1.0,224.06252,0.25098035,1.0,7.2
1794,0.49411765,0.7372549,0.7607843,185.29414,0.35051543,0.7607843,7.0
2482,0.7764706,0.8509804,1.0,220.00002,0.22352937,1.0,7.2
1822,0.47843137,0.7411765,0.7607843,184.16669,0.37113398,0.7607843,7.0
615,0.50980395,0.58431375,0.8392157,226.42857,0.3925233,0.8392157,4.2
2019,0.7882353,0.81960785,1.0,231.11111,0.21176466,1.0,7.2
692,0.5568628,0.57254905,0.8117647,236.3077,0.3140096,0.8117647,4.2
2229,0.7294118,0.81960785,1.0,220.00002,0.2705882,1.0,7.2
3508,0.96862745,0.627451,0.8980392,312.41382,0.35222664,0.96862745,10.0
1184,0.54901963,0.77254903,0.77254903,179.99997,0.28934005,0.77254903,6.8
3262,0.43529412,0.42745098,0.5803922,243.07692,0.26351348,0.5803922,8.2
1531,0.48235294,0.7254902,0.74509805,184.47763,0.35263154,0.74509805,7.0
4277,0.9372549,0.49019608,0.89411765,305.7895,0.4769874,0.9372549,12.0
2868,0.5176471,0.6,0.85490197,225.34885,0.39449534,0.85490197,7.6
1238,0.46666667,0.78431374,0.8039216,183.48839,0.41951215,0.8039216,6.8
2204,0.7372549,0.81960785,1.0,221.19403,0.26274505,1.0,7.2
562,0.5254902,0.5803922,0.8117647,228.49315,0.35265693,0.8117647,4.2
1191,0.5372549,0.76862746,0.7764706,181.96724,0.30808073,0.7764706,6.8
2387,0.7254902,0.81960785,1.0,219.42857,0.27450976,1.0,7.2
3226,0.4509804,0.4117647,0.5764706,254.2857,0.28571424,0.5764706,8.2
3923,0.9607843,0.5372549,0.91764706,306.1111,0.44081625,0.9607843,10.0
3218,0.4392157,0.40784314,0.57254905,251.42856,0.2876712,0.57254905,8.2
2600,0.48235294,0.6117647,0.8862745,220.7767,0.45575216,0.8862745,7.6
206,0.46666667,0.52156866,0.7529412,228.49315,0.38020828,0.7529412,4.0
218,0.46666667,0.53333336,0.7607843,226.4,0.38659787,0.7607843,4.0
3796,0.9882353,0.5686275,0.93333334,307.8505,0.4246031,0.9882353,10.0
4278,0.95686275,0.49803922,0.9019608,307.1795,0.47950813,0.95686275,12.0
1430,0.47843137,0.79607844,0.80784315,182.14288,0.40776694,0.80784315,6.8
2992,0.5176471,0.6117647,0.8901961,224.8421,0.41850212,0.8901961,7.6
4210,0.90588236,0.49019608,0.8784314,303.96228,0.4588744,0.90588236,12.0
2842,0.5411765,0.6,0.84313726,228.31169,0.35813946,0.84313726,7.6
2760,0.5019608,0.6117647,0.87058824,222.12767,0.42342335,0.87058824,7.6
4545,0.7882353,0.39607844,0.7372549,307.80002,0.49751237,0.7882353,14.0
304,0.4745098,0.54509807,0.8117647,227.44186,0.4154589,0.8117647,4.0
2448,0.7254902,0.8352941,1.0,216.00002,0.27450976,1.0,7.2
3686,0.93333334,0.5921569,0.8980392,306.2069,0.36554614,0.93333334,10.0
4455,0.972549,0.5254902,0.91764706,307.36844,0.45967734,0.972549,12.0
140,0.47058824,0.5411765,0.8039216,227.29411,0.41463408,0.8039216,4.0
1940,0.4627451,0.7372549,0.7372549,179.99997,0.37234038,0.7372549,7.0
4482,0.972549,0.5176471,0.92156863,306.72415,0.46774185,0.972549,12.0
944,0.49803922,0.57254905,0.827451,226.42857,0.39810422,0.827451,4.2
380,0.45882353,0.52156866,0.7529412,227.2,0.39062494,0.7529412,4.0
555,0.54509807,0.5803922,0.8156863,232.17392,0.3317307,0.8156863,4.2
608,0.5176471,0.57254905,0.83137256,229.5,0.3773584,0.83137256,4.2
3922,0.9607843,0.5372549,0.91764706,306.1111,0.44081625,0.9607843,10.0
2994,0.5176471,0.6117647,0.8901961,224.8421,0.41850212,0.8901961,7.6
2834,0.5647059,0.60784316,0.8235294,230.0,0.31428564,0.8235294,7.6
4149,0.9647059,0.5176471,0.92156863,305.7895,0.46341455,0.9647059,12.0
813,0.5372549,0.5803922,0.8509804,231.75,0.36866352,0.8509804,4.2
4965,0.84705883,0.42745098,0.7921569,307.8505,0.4953703,0.84705883,14.0
2576,0.49411765,0.59607846,0.8745098,223.91753,0.43497753,0.8745098,7.6
561,0.5294118,0.58431375,0.8156863,228.49315,0.35096145,0.8156863,4.2
635,0.5254902,0.5803922,0.84705883,229.7561,0.37962955,0.84705883,4.2
2544,0.49411765,0.5882353,0.8666667,224.8421,0.4298642,0.8666667,7.6
4220,0.9137255,0.4862745,0.8784314,304.95413,0.4678111,0.9137255,12.0
279,0.4862745,0.5372549,0.8039216,230.37038,0.3951219,0.8039216,4.0
3015,0.5058824,0.47843137,0.60784316,252.72728,0.21290322,0.60784316,8.2
1099,0.47843137,0.79607844,0.80784315,182.14288,0.40776694,0.80784315,6.8
12,0.4627451,0.5176471,0.7490196,228.49315,0.3821989,0.7490196,4.0
743,0.5176471,0.5803922,0.8117647,227.20001,0.36231875,0.8117647,4.2
3520,0.9372549,0.58431375,0.8901961,308.00003,0.37656897,0.9372549,10.0
3794,1.0,0.5803922,0.94509804,307.8505,0.41960776,1.0,10.0
2462,0.74509805,0.8509804,1.0,215.07693,0.25490192,1.0,7.2
4774,0.8039216,0.4,0.76862746,305.24274,0.50243896,0.8039216,14.0
4738,0.81960785,0.40784314,0.7490196,310.28574,0.5023923,0.81960785,14.0
3289,0.5294118,0.4862745,0.6156863,260.0,0.21019107,0.6156863,8.2
4645,0.84313726,0.41568628,0.7882353,307.70645,0.50697666,0.84313726,14.0
2833,0.5686275,0.6117647,0.827451,230.0,0.31279615,0.827451,7.6
3642,0.9843137,0.5647059,0.92941177,307.8505,0.42629474,0.9843137,10.0
994,0.54901963,0.5921569,0.85882354,231.64557,0.36073053,0.85882354,4.2
4208,0.9137255,0.49803922,0.8862745,303.96228,0.45493558,0.9137255,12.0
3039,0.4745098,0.44313726,0.6117647,251.16278,0.275641,0.6117647,8.2
3368,0.42745098,0.39215687,0.5764706,251.48935,0.31972784,0.5764706,8.2
56,0.4745098,0.5254902,0.76862746,229.6,0.382653,0.76862746,4.0
3445,0.48235294,0.44705883,0.6039216,253.49998,0.25974023,0.6039216,8.2
4337,0.93333334,0.5764706,0.8666667,311.2088,0.38235286,0.93333334,12.0
2653,0.50980395,0.6117647,0.8901961,223.91753,0.4273127,0.8901961,7.6
3430,0.49411765,0.46666667,0.6039216,251.99998,0.2272727,0.6039216,8.2
3118,0.42745098,0.43137255,0.5803922,238.46153,0.26351348,0.5803922,8.2
1378,0.48235294,0.7607843,0.78039217,183.94739,0.3819095,0.78039217,6.8
1936,0.47058824,0.7372549,0.7372549,179.99997,0.36170208,0.7372549,7.0
844,0.5568628,0.58431375,0.7921569,233.0,0.29702964,0.7921569,4.2
1222,0.46666667,0.77254903,0.7921569,183.61447,0.41089103,0.7921569,6.8
3799,0.99607843,0.5686275,0.93333334,308.80734,0.42913377,0.99607843,10.0
2343,0.8156863,0.8392157,1.0,232.34042,0.1843137,1.0,7.2
3477,0.42352942,0.42352942,0.58431375,240.0,0.27516776,0.58431375,8.2
3759,0.96862745,0.5372549,0.9372549,304.36365,0.44534406,0.96862745,10.0
3956,1.0,0.5803922,0.94509804,307.8505,0.41960776,1.0,10.0
2282,0.7294118,0.8392157,1.0,215.65219,0.2705882,1.0,7.2
1869,0.4862745,0.73333335,0.7372549,180.93753,0.3404255,0.7372549,7.0
4896,0.80784315,0.39215687,0.7529412,307.92453,0.514563,0.80784315,14.0
1331,0.56078434,0.7647059,0.76862746,181.13211,0.2704081,0.76862746,6.8
3708,0.9490196,0.5568628,0.8980392,307.80002,0.41322306,0.9490196,10.0
4769,0.80784315,0.40392157,0.77254903,305.24274,0.49999994,0.80784315,14.0
1904,0.43529412,0.7372549,0.73333335,179.22076,0.40957442,0.7372549,7.0
4422,0.91764706,0.49019608,0.8901961,303.85324,0.4658119,0.91764706,12.0
4091,0.91764706,0.49019608,0.8901961,303.85324,0.4658119,0.91764706,12.0
4040,0.8901961,0.5019608,0.85882354,304.8485,0.43612325,0.8901961,12.0
4960,0.8509804,0.43137255,0.79607844,307.8505,0.4930875,0.8509804,14.0
303,0.47058824,0.5411765,0.8039216,227.29411,0.41463408,0.8039216,4.0
72,0.4745098,0.5294118,0.7607843,228.49315,0.37628862,0.7607843,4.0
3460,0.43529412,0.43529412,0.59607846,240.0,0.2697368,0.59607846,8.2
942,0.5058824,0.5803922,0.8352941,226.42857,0.39436612,0.8352941,4.2
3873,0.96862745,0.5529412,0.9137255,307.92453,0.42914972,0.96862745,10.0
2306,0.75686276,0.85490197,1.0,215.80646,0.24313721,1.0,7.2
2786,0.4862745,0.6039216,0.85882354,221.05263,0.4337899,0.85882354,7.6
2540,0.52156866,0.59607846,0.8784314,227.47253,0.4062499,0.8784314,7.6
4926,0.8235294,0.40392157,0.77254903,307.28973,0.50952375,0.8235294,14.0
4722,0.80784315,0.39215687,0.7529412,307.92453,0.514563,0.80784315,14.0
3223,0.4509804,0.4117647,0.5764706,254.2857,0.28571424,0.5764706,8.2
2906,0.49411765,0.59607846,0.8745098,223.91753,0.43497753,0.8745098,7.6
2141,0.7764706,0.8509804,1.0,220.00002,0.22352937,1.0,7.2
2625,0.4745098,0.6039216,0.8784314,220.7767,0.45982137,0.8784314,7.6
4045,0.89411765,0.49803922,0.8745098,302.9703,0.4429824,0.89411765,12.0
1305,0.47843137,0.8156863,0.8235294,181.36366,0.41904756,0.8235294,6.8
4082,0.9137255,0.48235294,0.8862745,303.8182,0.47210294,0.9137255,12.0
969,0.52156866,0.5686275,0.85490197,231.52942,0.38990816,0.85490197,4.2
3524,0.9490196,0.5686275,0.8980392,308.04126,0.40082636,0.9490196,10.0
1276,0.49803922,0.8039216,0.827451,184.28574,0.39810422,0.827451,6.8
4532,0.8039216,0.42352942,0.7254902,312.37115,0.47317067,0.8039216,14.0
4966,0.8509804,0.43137255,0.79607844,307.8505,0.4930875,0.8509804,14.0
4409,0.9137255,0.4862745,0.8784314,304.95413,0.4678111,0.9137255,12.0
1897,0.4627451,0.7294118,0.75686276,185.60002,0.38860098,0.75686276,7.0
3820,0.9647059,0.5764706,0.9098039,308.48486,0.40243894,0.9647059,10.0
3428,0.5137255,0.4862745,0.6156863,252.72728,0.21019107,0.6156863,8.2
2348,0.7882353,0.827451,1.0,228.8889,0.21176466,1.0,7.2
688,0.54509807,0.5686275,0.8156863,234.78261,0.3317307,0.8156863,4.2
1383,0.4627451,0.77254903,0.78431374,182.19514,0.40999994,0.78431374,6.8
3925,0.9764706,0.54509807,0.9254902,307.0909,0.44176698,0.9764706,10.0
4635,0.84705883,0.42745098,0.7921569,307.8505,0.4953703,0.84705883,14.0
3349,0.43137255,0.41568628,0.59607846,245.21739,0.30263153,0.59607846,8.2
1093,0.48235294,0.7882353,0.8,182.22224,0.39705878,0.8,6.8
1055,0.4627451,0.77254903,0.78431374,182.19514,0.40999994,0.78431374,6.8
860,0.5529412,0.5882353,0.8039216,231.5625,0.31219506,0.8039216,4.2
1773,0.46666667,0.7372549,0.75686276,184.05408,0.38341963,0.75686276,7.0
423,0.47843137,0.53333336,0.77254903,228.8,0.3807106,0.77254903,4.0
2253,0.74509805,0.84313726,1.0,216.92308,0.25490192,1.0,7.2
4535,0.8039216,0.41960785,0.73333335,311.02042,0.4780487,0.8039216,14.0
4581,0.80784315,0.39215687,0.7529412,307.92453,0.514563,0.80784315,14.0
671,0.5803922,0.5764706,0.8,241.05263,0.2794117,0.8,4.2
4533,0.8039216,0.42352942,0.7254902,312.37115,0.47317067,0.8039216,14.0
4672,0.8117647,0.4745098,0.73333335,313.9535,0.4154589,0.8117647,14.0
3098,0.41568628,0.4,0.5803922,245.21739,0.31081077,0.5803922,8.2
3111,0.42352942,0.42352942,0.58431375,240.0,0.27516776,0.58431375,8.2
